order_id,date,product,price,quantity,region,category
100521,2022-06-25,Tablet,39732,6,Central,Electronics
100522,2022-02-08,Monitor,33939,4,Central,Electronics
100523,2023-04-22,Camera,52271,4,Central,Electronics
100524,2023-11-13,Monitor,24803,5,West,Electronics
100525,2024-01-29,Mouse,35729,6,East,Accessories
100526,2023-06-22,Keyboard,58245,4,South,Accessories
100527,2024-05-16,Mouse,51758,3,Central,Accessories
100528,2024-03-28,Monitor,21032,1,West,Electronics
100529,2024-07-09,Tablet,72812,2,South,Electronics
100530,2023-02-12,Camera,9834,1,Central,Electronics
100531,2023-06-09,Tablet,38392,3,East,Electronics
100532,2024-04-07,Printer,28984,4,North,Office
100533,2023-05-21,Keyboard,29331,1,East,Accessories
100534,2024-06-21,Tablet,24165,3,East,Electronics
100535,2024-04-04,Keyboard,29705,6,Central,Accessories
100536,2022-02-05,Mouse,73090,4,North,Accessories
100537,2023-11-16,Printer,43968,7,North,Office
100538,2022-01-20,Monitor,62225,5,South,Electronics
100539,2022-11-17,Tablet,67064,6,West,Electronics
100540,2024-02-15,Tablet,10868,5,South,Electronics
100541,2023-05-27,Laptop,21935,5,Central,Electronics
100542,2023-02-04,Camera,37862,6,North,Electronics
100543,2023-10-16,Monitor,13894,3,East,Electronics
100544,2024-08-29,Tablet,48253,3,East,Electronics
100545,2024-06-01,Tablet,54928,2,West,Electronics
100546,2023-04-16,Monitor,43538,2,Central,Electronics
100547,2022-05-23,Printer,56638,5,Central,Office
100548,2022-04-02,Keyboard,79633,1,South,Accessories
100549,2022-12-20,Monitor,10380,4,North,Electronics
100550,2024-04-13,Keyboard,21315,2,North,Accessories
100551,2024-03-10,Printer,78922,4,West,Office
100552,2023-12-28,Printer,50798,6,East,Office
100553,2024-08-16,Mouse,78002,1,South,Accessories
100554,2024-05-03,Laptop,25940,5,West,Electronics
100555,2022-02-20,Printer,7014,7,North,Office
100556,2023-10-27,Printer,38168,4,South,Office
100557,2023-11-29,Keyboard,45869,6,Central,Accessories
100558,2023-07-29,Printer,49679,5,East,Office
100559,2022-07-09,Monitor,48569,7,North,Electronics
100560,2022-05-05,Mouse,71385,4,North,Accessories
100561,2022-05-30,Mouse,67065,1,West,Accessories
100562,2022-11-10,Monitor,72652,2,East,Electronics
100563,2023-07-24,Tablet,35264,3,North,Electronics
100564,2022-12-08,Printer,50993,5,North,Office
100565,2022-11-01,Camera,26324,2,North,Electronics
100566,2023-11-23,Laptop,65044,4,West,Electronics
100567,2023-11-13,Printer,48961,6,North,Office
100568,2024-04-17,Mouse,18971,6,West,Accessories
100569,2024-02-22,Laptop,25756,2,Central,Electronics
100570,2022-02-23,Camera,33642,3,Central,Electronics
100571,2023-03-20,Tablet,44829,5,Central,Electronics
100572,2023-09-05,Keyboard,3545,5,Central,Accessories
100573,2024-09-19,Keyboard,15228,2,South,Accessories
100574,2022-09-21,Camera,30213,1,South,Electronics
100575,2022-02-22,Printer,79874,4,Central,Office
100576,2023-07-26,Printer,23159,2,Central,Office
100577,2023-09-12,Laptop,6852,1,East,Electronics
100578,2022-01-05,Laptop,67441,5,North,Electronics
100579,2022-04-13,Tablet,42247,4,East,Electronics
100580,2022-07-15,Printer,73186,5,East,Office
100581,2024-02-13,Mouse,30123,3,East,Accessories
100582,2024-05-26,Keyboard,18216,6,East,Accessories
100583,2024-09-18,Tablet,74101,7,East,Electronics
100584,2024-06-02,Laptop,13064,1,East,Electronics
100585,2022-12-16,Mouse,20031,3,Central,Accessories
100586,2022-02-16,Printer,41260,3,East,Office
100587,2024-05-16,Monitor,3949,3,South,Electronics
100588,2024-04-02,Laptop,34277,1,North,Electronics
100589,2024-07-24,Tablet,7779,4,South,Electronics
100590,2024-03-30,Monitor,45309,7,West,Electronics
100591,2023-10-18,Mouse,5691,5,South,Accessories
100592,2022-09-26,Camera,74544,4,West,Electronics
100593,2023-01-05,Keyboard,5807,6,Central,Accessories
100594,2023-09-28,Camera,4716,4,West,Electronics
100595,2022-04-16,Camera,67401,4,East,Electronics
100596,2023-11-01,Camera,62243,5,East,Electronics
100597,2023-10-21,Mouse,9627,5,East,Accessories
100598,2023-10-19,Keyboard,36036,1,West,Accessories
100599,2022-04-30,Mouse,995,6,West,Accessories
100600,2024-04-10,Camera,69628,2,West,Electronics
100601,2024-02-26,Laptop,68268,5,North,Electronics
100602,2023-08-27,Camera,61862,5,North,Electronics
100603,2022-02-27,Laptop,41316,6,North,Electronics
100604,2024-08-08,Tablet,19819,2,East,Electronics
100605,2022-12-12,Camera,64795,5,Central,Electronics
100606,2024-01-11,Monitor,13500,4,South,Electronics
100607,2023-04-19,Mouse,7219,6,North,Accessories
100608,2022-04-27,Camera,70481,5,South,Electronics
100609,2024-04-09,Mouse,48441,1,North,Accessories
100610,2024-03-01,Camera,76812,5,West,Electronics
100611,2022-05-07,Monitor,39823,2,West,Electronics
100612,2023-01-28,Camera,57820,4,East,Electronics
100613,2024-06-26,Printer,11919,2,East,Office
100614,2023-10-03,Tablet,73936,6,South,Electronics
100615,2022-02-27,Mouse,26903,5,East,Accessories
100616,2023-09-26,Tablet,28798,5,Central,Electronics
100617,2023-05-28,Mouse,37865,7,Central,Accessories
100618,2024-01-21,Mouse,46733,1,Central,Accessories
100619,2024-03-12,Printer,71045,4,East,Office
100620,2022-04-06,Camera,73271,5,North,Electronics
100621,2023-09-30,Laptop,56860,7,South,Electronics
100622,2022-04-28,Tablet,62466,1,South,Electronics
100623,2023-07-14,Monitor,38556,1,South,Electronics
100624,2023-08-24,Tablet,57465,2,North,Electronics
100625,2023-05-03,Camera,64737,4,East,Electronics
100626,2022-08-25,Printer,11695,3,North,Office
100627,2024-06-03,Keyboard,39874,6,West,Accessories
100628,2024-06-15,Keyboard,64039,7,North,Accessories
100629,2022-09-29,Printer,26748,1,East,Office
100630,2022-07-08,Camera,51954,3,North,Electronics
100631,2024-09-25,Printer,26726,2,East,Office
100632,2023-12-05,Laptop,76702,1,North,Electronics
100633,2023-03-23,Tablet,32209,6,North,Electronics
100634,2023-08-04,Camera,43350,4,South,Electronics
100635,2024-02-29,Tablet,41037,3,South,Electronics
100636,2024-05-10,Keyboard,63958,4,South,Accessories
100637,2022-09-04,Camera,31449,3,East,Electronics
100638,2024-08-20,Monitor,26353,7,Central,Electronics
100639,2022-03-17,Tablet,22497,2,Central,Electronics
100640,2022-06-03,Mouse,36370,1,Central,Accessories
100641,2023-10-18,Mouse,59029,1,Central,Accessories
100642,2023-03-11,Laptop,63871,2,East,Electronics
100643,2024-09-23,Camera,51107,6,South,Electronics
100644,2022-03-27,Laptop,59023,6,South,Electronics
100645,2023-11-28,Camera,34614,5,South,Electronics
100646,2022-10-12,Keyboard,42088,3,East,Accessories
100647,2024-08-31,Monitor,50866,6,North,Electronics
100648,2022-08-08,Monitor,30371,6,West,Electronics
100649,2022-03-10,Printer,67997,3,East,Office
100650,2022-02-16,Laptop,62784,5,North,Electronics
100651,2022-04-04,Camera,6190,2,South,Electronics
100652,2024-01-20,Tablet,15668,4,South,Electronics
100653,2024-08-15,Mouse,46375,4,Central,Accessories
100654,2023-03-29,Tablet,71494,2,Central,Electronics
100655,2022-07-23,Mouse,65616,4,North,Accessories
100656,2024-06-30,Keyboard,10533,2,West,Accessories
100657,2022-08-06,Mouse,74083,3,North,Accessories
100658,2023-04-19,Tablet,5402,7,North,Electronics
100659,2023-03-08,Tablet,1996,3,West,Electronics
100660,2022-12-07,Monitor,61763,7,North,Electronics
100661,2023-07-05,Camera,28164,5,North,Electronics
100662,2023-09-04,Monitor,42703,7,East,Electronics
100663,2022-10-16,Laptop,5082,6,West,Electronics
100664,2022-09-11,Tablet,29982,2,South,Electronics
100665,2024-01-04,Camera,35311,6,Central,Electronics
100666,2022-12-23,Keyboard,36644,4,South,Accessories
100667,2022-01-23,Mouse,41976,2,South,Accessories
100668,2024-02-01,Laptop,32372,1,Central,Electronics
100669,2023-06-06,Printer,17507,5,Central,Office
100670,2024-01-28,Printer,50699,1,North,Office
100671,2024-04-16,Camera,51216,5,West,Electronics
100672,2022-04-10,Mouse,33764,5,Central,Accessories
100673,2024-03-12,Mouse,65730,5,West,Accessories
100674,2022-06-29,Camera,27505,7,North,Electronics
100675,2022-08-11,Mouse,31975,1,South,Accessories
100676,2024-06-24,Monitor,17426,5,Central,Electronics
100677,2024-02-01,Mouse,34183,2,Central,Accessories
100678,2023-10-21,Printer,77310,2,North,Office
100679,2023-03-18,Mouse,46549,1,West,Accessories
100680,2023-08-31,Tablet,49983,7,West,Electronics
100681,2024-02-08,Camera,40413,7,East,Electronics
100682,2022-11-21,Keyboard,61434,3,South,Accessories
100683,2023-05-31,Printer,42994,3,East,Office
100684,2022-01-16,Keyboard,30788,1,West,Accessories
100685,2024-03-02,Printer,26182,7,East,Office
100686,2022-12-02,Laptop,67625,5,West,Electronics
100687,2024-01-29,Tablet,31309,5,Central,Electronics
100688,2022-09-15,Printer,52242,5,North,Office
100689,2023-05-12,Tablet,60084,1,East,Electronics
100690,2024-09-14,Printer,74715,5,Central,Office
100691,2024-06-14,Keyboard,9303,2,Central,Accessories
100692,2022-06-09,Keyboard,53072,5,North,Accessories
100693,2023-04-20,Camera,61038,1,North,Electronics
100694,2024-05-01,Printer,51108,5,Central,Office
100695,2023-10-26,Printer,43653,2,Central,Office
100696,2024-06-26,Monitor,49157,6,East,Electronics
100697,2023-11-21,Tablet,10029,1,East,Electronics
100698,2023-11-06,Tablet,48708,3,South,Electronics
100699,2023-01-15,Tablet,76428,1,South,Electronics
100700,2023-06-29,Tablet,37765,4,Central,Electronics
100701,2024-07-17,Laptop,5083,3,South,Electronics
100702,2024-08-14,Laptop,61726,3,Central,Electronics
100703,2023-11-22,Mouse,27190,1,North,Accessories
100704,2023-03-03,Printer,10828,4,North,Office
100705,2023-09-05,Printer,16738,3,East,Office
100706,2022-09-25,Printer,39613,6,West,Office
100707,2024-04-14,Printer,56735,5,Central,Office
100708,2023-07-31,Tablet,22182,4,East,Electronics
100709,2023-02-21,Tablet,47942,4,South,Electronics
100710,2022-06-17,Laptop,71688,6,Central,Electronics
100711,2024-04-21,Keyboard,17261,6,East,Accessories
100712,2022-02-12,Monitor,62688,1,South,Electronics
100713,2023-07-10,Tablet,11676,1,Central,Electronics
100714,2022-10-12,Tablet,57998,1,East,Electronics
100715,2023-02-01,Camera,48829,4,West,Electronics
100716,2022-01-12,Tablet,26139,2,East,Electronics
100717,2023-08-30,Keyboard,68252,1,Central,Accessories
100718,2022-10-29,Keyboard,27915,2,South,Accessories
100719,2024-06-16,Laptop,33157,3,Central,Electronics
100720,2022-09-10,Tablet,38717,5,Central,Electronics
100721,2023-05-14,Camera,53122,6,East,Electronics
100722,2024-01-24,Monitor,18400,5,Central,Electronics
100723,2022-02-04,Printer,11742,2,North,Office
100724,2023-12-28,Tablet,37691,6,West,Electronics
100725,2024-04-28,Laptop,48101,4,South,Electronics
100726,2022-03-31,Laptop,65430,7,West,Electronics
100727,2024-02-15,Monitor,18410,5,East,Electronics
100728,2023-08-28,Camera,15478,2,East,Electronics
100729,2024-07-10,Mouse,50440,1,North,Accessories
100730,2024-08-27,Laptop,14106,2,East,Electronics
100731,2023-08-25,Keyboard,32531,3,East,Accessories
100732,2023-02-22,Keyboard,7921,6,East,Accessories
100733,2022-04-25,Printer,56229,2,West,Office
100734,2023-09-09,Laptop,3048,1,North,Electronics
100735,2024-06-21,Camera,7752,7,Central,Electronics
100736,2022-07-15,Printer,48124,2,South,Office
100737,2024-04-05,Laptop,78885,1,North,Electronics
100738,2023-05-16,Monitor,70644,6,West,Electronics
100739,2023-09-18,Tablet,7245,1,Central,Electronics
100740,2023-05-08,Camera,36330,3,Central,Electronics
100741,2022-03-16,Laptop,38549,3,South,Electronics
100742,2023-02-17,Camera,38030,5,Central,Electronics
100743,2023-01-11,Mouse,30722,7,North,Accessories
100744,2023-02-24,Camera,10140,1,Central,Electronics
100745,2023-12-30,Camera,34234,1,West,Electronics
100746,2022-10-04,Keyboard,55728,7,Central,Accessories
100747,2024-01-31,Monitor,58207,7,West,Electronics
100748,2023-11-07,Tablet,24065,1,Central,Electronics
100749,2023-01-29,Tablet,44554,5,South,Electronics
100750,2024-05-18,Keyboard,54068,4,North,Accessories
100751,2023-04-02,Camera,66545,3,West,Electronics
100752,2024-07-08,Tablet,72851,3,Central,Electronics
100753,2022-07-11,Printer,58147,1,East,Office
100754,2024-01-09,Monitor,58812,5,East,Electronics
100755,2023-11-20,Mouse,42898,1,North,Accessories
100756,2022-04-09,Keyboard,61365,3,West,Accessories
100757,2023-07-02,Laptop,32908,6,South,Electronics
100758,2024-09-04,Laptop,64725,5,South,Electronics
100759,2024-09-25,Laptop,79312,2,North,Electronics
100760,2022-04-06,Monitor,4000,3,South,Electronics
100761,2023-10-26,Mouse,51851,2,Central,Accessories
100762,2023-10-25,Tablet,13046,4,North,Electronics
100763,2022-07-09,Mouse,53553,2,West,Accessories
100764,2024-01-06,Mouse,41026,5,South,Accessories
100765,2022-02-06,Keyboard,38653,2,Central,Accessories
100766,2024-02-19,Monitor,729,4,South,Electronics
100767,2023-01-04,Laptop,52138,3,North,Electronics
100768,2023-11-26,Keyboard,25225,4,North,Accessories
100769,2023-06-09,Tablet,34177,5,South,Electronics
100770,2022-10-06,Mouse,77756,6,North,Accessories
100771,2022-08-05,Camera,50629,6,East,Electronics
100772,2024-05-16,Laptop,32379,2,North,Electronics
100773,2024-05-22,Monitor,5217,2,West,Electronics
100774,2024-03-08,Printer,79271,5,South,Office
100775,2022-09-30,Mouse,5689,1,East,Accessories
100776,2024-05-30,Mouse,78008,5,South,Accessories
100777,2022-03-03,Mouse,2365,7,North,Accessories
100778,2023-08-19,Mouse,5040,7,East,Accessories
100779,2024-05-29,Laptop,57941,5,South,Electronics
100780,2023-12-30,Monitor,78500,4,North,Electronics
100781,2022-12-08,Keyboard,38082,4,North,Accessories
100782,2023-02-01,Laptop,79632,5,South,Electronics
100783,2023-11-30,Monitor,20406,3,South,Electronics
100784,2022-01-19,Keyboard,21302,2,South,Accessories
100785,2022-06-26,Mouse,72854,5,East,Accessories
100786,2023-09-04,Monitor,65261,1,East,Electronics
100787,2023-01-31,Mouse,57776,2,West,Accessories
100788,2023-03-21,Camera,75073,7,East,Electronics
100789,2022-08-21,Monitor,70221,3,North,Electronics
100790,2024-07-03,Tablet,37494,5,East,Electronics
100791,2022-03-17,Printer,8192,6,South,Office
100792,2022-09-22,Mouse,58896,3,South,Accessories
100793,2023-03-31,Mouse,20499,6,East,Accessories
100794,2024-03-06,Mouse,72841,2,North,Accessories
100795,2023-12-19,Tablet,3657,1,West,Electronics
100796,2024-01-05,Laptop,35373,2,South,Electronics
100797,2023-01-19,Keyboard,38444,6,Central,Accessories
100798,2023-07-18,Mouse,34261,6,West,Accessories
100799,2024-04-30,Mouse,79741,2,Central,Accessories
100800,2023-05-21,Laptop,32178,6,Central,Electronics
100801,2023-01-02,Laptop,19782,5,Central,Electronics
100802,2022-05-24,Printer,55508,7,South,Office
100803,2024-06-03,Monitor,13293,7,South,Electronics
100804,2022-03-10,Mouse,27042,2,Central,Accessories
100805,2022-04-09,Monitor,40314,5,Central,Electronics
100806,2023-01-31,Camera,16137,5,West,Electronics
100807,2022-01-25,Laptop,75274,6,South,Electronics
100808,2024-08-05,Laptop,50257,6,Central,Electronics
100809,2024-06-09,Printer,48679,7,North,Office
100810,2023-04-14,Keyboard,9756,7,South,Accessories
100811,2023-04-29,Tablet,55447,3,South,Electronics
100812,2023-07-19,Tablet,1017,6,North,Electronics
100813,2022-05-31,Tablet,78461,7,Central,Electronics
100814,2022-05-24,Laptop,15176,1,East,Electronics
100815,2023-07-23,Mouse,53459,5,South,Accessories
100816,2022-02-08,Printer,11281,4,Central,Office
100817,2022-04-19,Keyboard,65258,6,North,Accessories
100818,2023-11-24,Camera,26178,6,North,Electronics
100819,2022-02-11,Tablet,70828,3,South,Electronics
100820,2022-07-05,Printer,50462,5,North,Office
100821,2024-07-23,Laptop,77991,7,North,Electronics
100822,2023-02-02,Tablet,46028,5,Central,Electronics
100823,2022-08-11,Keyboard,8768,3,North,Accessories
100824,2023-09-26,Camera,19193,2,East,Electronics
100825,2022-05-13,Monitor,26101,5,Central,Electronics
100826,2022-06-12,Camera,70475,1,Central,Electronics
100827,2022-08-03,Keyboard,48639,5,South,Accessories
100828,2024-01-03,Camera,13727,3,Central,Electronics
100829,2022-08-23,Mouse,44201,4,South,Accessories
100830,2024-04-22,Tablet,72425,3,North,Electronics
100831,2023-10-20,Tablet,62925,3,West,Electronics
100832,2024-01-21,Monitor,45729,1,East,Electronics
100833,2023-08-11,Camera,25768,2,East,Electronics
100834,2022-01-09,Monitor,78276,7,North,Electronics
100835,2022-03-15,Camera,62948,1,West,Electronics
100836,2024-08-11,Tablet,67368,7,Central,Electronics
100837,2023-05-07,Mouse,11729,1,West,Accessories
100838,2024-07-01,Camera,45792,5,Central,Electronics
100839,2022-09-10,Monitor,6800,4,Central,Electronics
100840,2022-08-18,Laptop,40434,3,Central,Electronics
100841,2023-06-03,Tablet,26320,1,West,Electronics
100842,2022-06-23,Keyboard,66373,7,North,Accessories
100843,2023-10-15,Keyboard,36562,1,Central,Accessories
100844,2022-06-17,Mouse,49988,6,North,Accessories
100845,2022-06-19,Laptop,13945,2,Central,Electronics
100846,2023-01-28,Monitor,2367,2,North,Electronics
100847,2024-08-03,Camera,66530,6,North,Electronics
100848,2024-03-05,Tablet,5142,4,North,Electronics
100849,2023-09-26,Keyboard,8852,3,South,Accessories
100850,2022-07-13,Keyboard,2536,1,West,Accessories
100851,2023-06-01,Keyboard,64592,5,Central,Accessories
100852,2022-01-29,Keyboard,15222,6,Central,Accessories
100853,2022-06-14,Printer,48824,2,South,Office
100854,2023-02-26,Mouse,16686,1,North,Accessories
100855,2022-12-05,Monitor,59585,5,North,Electronics
100856,2023-10-10,Tablet,59397,1,Central,Electronics
100857,2023-05-11,Tablet,2781,4,East,Electronics
100858,2022-12-31,Tablet,43328,6,Central,Electronics
100859,2024-04-12,Monitor,2101,4,Central,Electronics
100860,2022-12-08,Mouse,45287,5,South,Accessories
100861,2023-05-15,Laptop,1799,2,North,Electronics
100862,2023-10-19,Camera,58554,6,West,Electronics
100863,2023-05-26,Camera,15294,4,Central,Electronics
100864,2022-11-23,Mouse,53819,2,Central,Accessories
100865,2022-08-05,Keyboard,16526,5,West,Accessories
100866,2022-10-28,Camera,18930,6,South,Electronics
100867,2022-05-12,Keyboard,48285,7,East,Accessories
100868,2024-03-14,Mouse,22358,5,South,Accessories
100869,2022-03-11,Mouse,3832,1,Central,Accessories
100870,2022-09-09,Monitor,34371,5,South,Electronics
100871,2023-02-19,Monitor,69213,1,West,Electronics
100872,2024-02-26,Printer,28670,2,South,Office
100873,2023-03-21,Tablet,63955,7,Central,Electronics
100874,2024-05-25,Printer,39309,6,West,Office
100875,2022-07-01,Tablet,74763,7,West,Electronics
100876,2022-06-16,Keyboard,40328,1,Central,Accessories
100877,2022-04-01,Printer,45829,6,Central,Office
100878,2023-12-15,Printer,63706,2,Central,Office
100879,2024-05-07,Laptop,25208,4,East,Electronics
100880,2023-06-15,Mouse,16456,2,Central,Accessories
100881,2022-02-08,Monitor,64256,7,South,Electronics
100882,2022-05-06,Printer,79768,3,North,Office
100883,2023-03-27,Monitor,63309,1,East,Electronics
100884,2022-06-22,Tablet,4589,4,East,Electronics
100885,2023-10-15,Printer,31288,2,North,Office
100886,2024-01-24,Tablet,74978,5,South,Electronics
100887,2022-08-08,Printer,16340,7,East,Office
